Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Donovan Solano","MIN",134,450,5,43,38,0,0.088888888,0.222222222,0.109137056,0.365517241,0.281725888,0.368888888,0.390862944,0.3378125222063808,0.351,115.57720709965879,-2.911840296816081,5.487297105261312,-9.078267335891724,1.183345696020249,"Donovan Solano",8623,456781
"Travis Jankowski","TEX",107,287,1,34,30,19,0.121951219,0.146341463,0.068825911,0.310679611,0.263157894,0.356643356,0.331983805,0.31229395862225884,0.302,97.2347106994797,2.955844324082136,2.0049000926187484,-0.3038480281829834,1.1527133631421953,"Travis Jankowski",13768,608671
"Yoán Moncada","CHW",92,357,11,39,40,1,0.056022408,0.299719887,0.164670659,0.350230414,0.260479041,0.305322128,0.4251497,0.3148423904130439,0.314,98.47528229579532,-0.6494192811660469,-1.3016334623914612,0.3948764204978943,1.132446885738717,"Yoan Moncada",17232,660162
"Dairon Blanco","KCR",69,138,3,19,18,24,0.072463768,0.239130434,0.193548387,0.329545454,0.258064516,0.323529411,0.451612903,0.33302044079584237,0.304,107.13861401694795,2.918038713745773,4.098428831964299,2.5134878158569336,1.1320284818366304,"Dairon Blanco",19779,680118
"Victor Caratini","MIL",62,226,7,23,25,1,0.084070796,0.199115044,0.12437811,0.296052631,0.258706467,0.327433628,0.383084577,0.31233575017051357,0.31,94.5483388572552,-2.5943619147874415,-4.120717607317173,7.781440734863281,1.130742370735529,"Victor Caratini",14968,605170
"Sal Frelick","MIL",57,223,3,29,24,7,0.125560538,0.165919282,0.104712042,0.285714285,0.246073298,0.340807174,0.35078534,0.30938356473306905,0.296,92.56924045883167,1.106551559176296,-0.9462951874569185,4.606099843978882,1.1204865679809284,"Sal Frelick",29622,686217
"Zach Neto","LAA",84,329,9,38,34,5,0.060790273,0.234042553,0.152249135,0.27184466,0.224913494,0.307926829,0.377162629,0.3022374329043598,0.312,88.48453106912939,-0.02169937128201127,-4.561221151695829,4.382942795753479,1.109177867669432,"Zach Neto",31347,687263
"Nicky Lopez","- - -",94,262,1,32,25,6,0.099236641,0.152671755,0.075555555,0.275675675,0.231111111,0.325581395,0.306666666,0.28841763226560846,0.292,76.40624324315225,0.9366702325642109,-6.493727053179036,8.635271400213242,1.1083158874833705,"Nicky Lopez",19339,670032
"Joey Wiemer","MIL",132,410,13,48,42,11,0.087804878,0.282926829,0.158038147,0.258333333,0.204359673,0.282926829,0.36239782,0.2836983487373445,0.289,75.35027812823239,0.6465901006013155,-11.873698449642273,8.903726696968079,1.092951235884431,"Joey Wiemer",27690,686894
"Yan Gomes","CHC",116,419,10,44,63,1,0.050119331,0.193317422,0.141361257,0.308724832,0.267015706,0.315035799,0.408376963,0.31168321202816573,0.321,97.04433187882447,-0.9889121097512543,-2.523133905881845,-0.8572769165039062,1.0825159225589367,"Yan Gomes",9627,543228
"Kyle Isbel","KCR",91,313,5,45,34,7,0.054313099,0.188498402,0.140410959,0.282608695,0.239726027,0.282051282,0.380136986,0.2860939934467658,0.289,74.61286475480343,2.744991503190249,-6.776184919239892,6.855662107467651,1.0800742678933941,"Kyle Isbel",21614,664728
"Jason Delay","PIT",70,187,1,20,18,0,0.07486631,0.235294117,0.095808384,0.333333333,0.251497005,0.318918918,0.347305389,0.29604624767561216,0.263,81.40147264196716,-0.8973708199337125,-5.205995078701442,9.659287452697754,1.0776405994699045,"Jason Delay",19806,641511
"Edmundo Sosa","PHI",104,300,10,34,30,4,0.026666666,0.246666666,0.17562724,0.306122448,0.250896057,0.292929292,0.426523297,0.30937864061959264,0.292,92.3473323797287,0.609882390126586,-2.2342680438781897,2.6999205350875854,1.0628552149977717,"Edmundo Sosa",17022,624641
"Justin Turner","BOS",146,626,23,86,96,4,0.081469648,0.175718849,0.179211469,0.303944315,0.275985663,0.345047923,0.455197132,0.34565746612823045,0.336,114.57778473496607,-5.202638286165893,5.73184951399522,-16.6098530292511,1.0595706671256018,"Justin Turner",5235,457759
"Jake Fraley","CIN",111,380,15,41,65,21,0.097368421,0.186842105,0.1875,0.282868525,0.25595238,0.339473684,0.44345238,0.33845560244782263,0.328,105.92324973535287,1.2348068533465266,4.023251952386643,-6.319579005241394,1.0584832512793683,"Jake Fraley",19260,641584
"Luis Campusano","SDP",49,174,7,27,30,0,0.040229885,0.120689655,0.171779142,0.330882352,0.319018404,0.356321839,0.490797546,0.3639122021609339,0.353,133.1952035648545,-1.772440142929554,5.38311021417013,-0.805722713470459,1.045970123312376,"Luis Campusano",22217,669134
"Zach McKinstry","DET",148,518,9,60,35,16,0.084942084,0.218146718,0.120689655,0.284057971,0.230603448,0.302325581,0.351293103,0.28896557857361876,0.312,82.23239876366637,1.1134316409006715,-9.914425632826967,2.586106926202774,1.0435935821256208,"Zach McKinstry",19392,656716
"Austin Hedges","- - -",82,212,1,14,16,1,0.051886792,0.221698113,0.043243244,0.235714285,0.183783783,0.233830845,0.227027027,0.20915853651008795,0.253,23.420096688360573,-0.49473521998152137,-20.51412406926492,23.624555110931396,1.0293687263701463,"Austin Hedges",12976,595978
"Blake Perkins","MIL",67,168,4,28,20,5,0.136904761,0.273809523,0.132867133,0.29032258,0.216783216,0.325301204,0.349650349,0.3034892344331167,0.279,88.61777470452836,0.7816767538897693,-1.587267915789817,6.154355764389038,1.0246146374981409,"Blake Perkins",19921,663368
"Ramón Laureano","- - -",105,404,9,46,35,12,0.081683168,0.282178217,0.146814404,0.30125523,0.224376731,0.304455445,0.371191135,0.297835903592629,0.307,90.08445084472234,-0.11195115186274052,-4.911834858403813,1.2399641275405884,1.017710276417819,"Ramon Laureano",17128,657656
"Tyrone Taylor","MIL",81,243,10,36,35,9,0.03292181,0.226337448,0.212121212,0.263473053,0.233766233,0.267489711,0.445887445,0.3022426673414285,0.304,87.78209585339793,3.782840483356267,0.10475816285903816,1.8188955783843994,1.01512337004957,"Tyrone Taylor",13675,621438
"Jordan Westburg","BAL",68,228,3,26,23,4,0.070175438,0.245614035,0.144230769,0.335526315,0.259615384,0.311403508,0.403846153,0.30875259873114136,0.315,97.37306325885959,0.8685980350710452,0.15094084549375153,2.0965768098831177,1.005107172667718,"Jordan Westburg",27815,676059
"Josh Rojas","- - -",105,350,4,47,40,12,0.077142857,0.231428571,0.092356688,0.313304721,0.245222929,0.303468208,0.337579617,0.28351953677359343,0.278,77.77976178297051,2.5250401217490435,-7.1389425251595675,4.9948331117630005,0.9770213409928172,"Josh Rojas",19734,668942
"Kyle Schwarber","PHI",160,720,47,108,104,0,0.175,0.298611111,0.276923077,0.208588957,0.196581196,0.343055555,0.473504273,0.35009074886362035,0.364,119.64008547045147,-4.491158402059227,13.02723713364919,-27.78780460357666,0.967524714902396,"Kyle Schwarber",16478,656941
"Parker Meadows","DET",37,145,3,19,13,8,0.117241379,0.255172413,0.136,0.302325581,0.232,0.331034482,0.368,0.30807118862867355,0.325,95.47491587834091,1.9239856963977218,1.1377961992348544,3.563056528568268,0.9654397351033257,"Parker Meadows",23800,678009
"Jordan Walker","STL",117,465,16,51,51,7,0.079569892,0.223655913,0.169047619,0.331125827,0.276190476,0.341935483,0.445238095,0.34120334848280875,0.332,115.750595255548,-0.1419540112838149,8.93141099813026,-15.150409698486328,0.955310329154216,"Jordan Walker",27475,691023
"Harrison Bader","- - -",98,344,7,44,40,20,0.049418604,0.171511627,0.115987461,0.260700389,0.231974921,0.274052478,0.347962382,0.27077067002610633,0.288,67.82164759422402,3.558214819524437,-9.8235741630103,7.554142206907272,0.9507651655173882,"Harrison Bader",18030,664056
"Aaron Hicks","- - -",93,312,8,44,36,6,0.134615384,0.221153846,0.130111524,0.310880829,0.252788104,0.352564102,0.382899628,0.32621970494843755,0.282,108.90497246360722,1.0559943239204586,4.385039994184792,-5.698773503303528,0.9377213814741246,"Aaron Hicks",5297,543305
"Christian Vázquez","MIN",102,355,6,34,32,1,0.070422535,0.230985915,0.094801223,0.279166666,0.22324159,0.279661016,0.318042813,0.26424396899199015,0.268,64.58523028049109,-3.8401675284840167,-18.90434257419741,15.797148823738098,0.9061740419059457,"Christian Vazquez",9774,543877
"Owen Miller","MIL",90,314,5,29,27,13,0.054140127,0.194267515,0.109965636,0.310043668,0.261168384,0.30254777,0.37113402,0.2920378800779105,0.288,80.94096796443857,1.364393625408411,-6.04954430864741,4.455115079879761,0.9048620162219673,"Owen Miller",24655,680911
"Cade Marlowe","SEA",34,100,3,14,11,4,0.12,0.33,0.181818182,0.346153846,0.238636363,0.33,0.420454545,0.3270511317253113,0.274,113.79129556559361,0.8940378972329199,2.5465233476734292,3.0377169847488403,0.8993861125221722,"Cade Marlowe",25505,687799
"Cavan Biggio","TOR",111,338,9,54,40,5,0.118343195,0.260355029,0.134948097,0.304123711,0.235294117,0.340236686,0.370242214,0.3176312691713931,0.314,102.25762106520865,-0.1249316306784749,0.7893928063920588,-3.5171637535095215,0.8857774010978107,"Cavan Biggio",19252,624415
"Charlie Blackmon","COL",96,413,8,57,40,4,0.094430992,0.133171912,0.161559888,0.306666666,0.278551532,0.363196125,0.44011142,0.34976621834475535,0.339,106.83930278799092,-1.4821690111421049,2.01712425217565,-7.20986795425415,0.8814661850913923,"Charlie Blackmon",7859,453568
"Jacob Young","WSN",33,121,0,9,12,13,0.082644628,0.181818181,0.08411215,0.317647058,0.252336448,0.322033898,0.336448598,0.2943086932271214,0.279,83.20314748736173,3.7474412051960826,1.22958028582214,3.4790038466453552,0.8794849232513346,"Jacob Young",29931,696285
"Nelson Velázquez","- - -",53,179,17,35,34,0,0.07821229,0.284916201,0.351851852,0.221052631,0.234567901,0.301675977,0.586419753,0.3685190031648348,0.374,132.28061675344472,0.7068177326582372,7.691309118353111,-5.464143991470337,0.8340388741931316,"Nelson Velazquez",23359,676369
"Tom Murphy","SEA",47,159,8,19,17,0,0.062893081,0.276729559,0.248275862,0.357894736,0.289655172,0.335443037,0.537931034,0.36746043683607366,0.351,141.79987068983036,-0.41225862642750144,7.55125341118891,-4.6536877155303955,0.8335760035732541,"Tom Murphy",13499,608596
"Stuart Fairchild","CIN",97,255,5,34,28,10,0.098039215,0.270588235,0.159817351,0.306122448,0.228310502,0.321428571,0.388127853,0.3120654435857894,0.314,88.23170486302162,1.9138428354635835,-1.8038387462859085,1.3025859594345093,0.8139746093936756,"Stuart Fairchild",20321,656413
"Drew Waters","KCR",98,337,8,40,32,16,0.080118694,0.317507418,0.149006622,0.321052631,0.228476821,0.299703264,0.377483443,0.2958220158557156,0.313,81.35557031988284,1.155005764681846,-6.373548451893139,2.909193515777588,0.808901689663762,"Drew Waters",20505,671221
"Joey Gallo","MIN",111,332,21,39,40,1,0.144578313,0.427710843,0.262411348,0.243697478,0.177304964,0.301204819,0.439716312,0.31956609948524173,0.295,102.93021155908237,0.2445805761963129,1.4102345249221537,-4.781776487827301,0.8010297866385057,"Joey Gallo",14128,608336
"DJ Stewart","NYM",58,185,11,21,26,1,0.081081081,0.302702702,0.2625,0.29787234,0.24375,0.333333333,0.50625,0.3580747849302865,0.339,129.11784444280002,-0.10603506630286574,6.56739952036413,-4.904368162155151,0.7926265981356527,"DJ Stewart",17766,621466
"Anthony Rizzo","NYY",99,421,12,45,41,0,0.083135391,0.2304038,0.134048257,0.298113207,0.243967828,0.327790973,0.378016085,0.3123796258653913,0.319,97.27050951714668,-3.5979900122620165,-4.974870541354859,-1.634140968322754,0.783057670350058,"Anthony Rizzo",3473,519203
"Javier Báez","DET",136,547,9,58,59,12,0.043875685,0.228519195,0.103921569,0.274406332,0.221568627,0.267399267,0.325490196,0.2606295612487164,0.279,62.592084044301764,2.276579427998513,-22.241328983930526,11.283106327056885,0.7809651172898316,"Javier Baez",12979,595879
"Jake Cronenworth","SDP",127,522,10,54,48,6,0.088122605,0.185823754,0.148471616,0.266853932,0.229257641,0.311538461,0.377729257,0.3010838272258582,0.305,91.07605527815467,2.377194685395807,-3.39373565847583,-6.599428251385689,0.7720800902568999,"Jake Cronenworth",18036,630105
"Michael Conforto","SFG",125,470,15,58,58,4,0.112765957,0.225531914,0.145320197,0.283737024,0.238916256,0.334042553,0.384236453,0.31473789271366953,0.33,98.51047440163379,-1.150425547733903,-2.0177154441099465,-6.221554547548294,0.7707942815165448,"Michael Conforto",16376,624424
"Akil Baddoo","DET",112,357,11,40,34,14,0.117647058,0.249299719,0.153846154,0.267605633,0.217948717,0.309859154,0.371794871,0.2990595152965686,0.301,89.22872756043986,3.5815146300010383,-1.026011481587025,-3.5261409878730774,0.7689371605533559,"Akil Baddoo",22168,668731
"Mike Ford","SEA",84,251,16,32,34,0,0.095617529,0.322709163,0.246575342,0.276422764,0.228310502,0.322709163,0.474885844,0.34272044327154577,0.314,124.65203886184224,-1.5635569621808827,5.850555056978691,-6.889858722686768,0.75613767350986,"Mike Ford",15585,645801
"Taylor Walls","TBR",99,349,8,50,36,22,0.126074498,0.263610315,0.132013201,0.261083743,0.201320132,0.304597701,0.333333333,0.2869548723958005,0.274,83.68284236364164,4.825044574216008,-1.9983818725418825,-2.4551875591278076,0.751364445443155,"Taylor Walls",22458,670764
"Joc Pederson","SFG",121,425,15,59,51,0,0.134117647,0.209411764,0.181564246,0.26848249,0.234636871,0.348235294,0.416201117,0.33089661199892906,0.366,109.34302409597647,0.0804003132507205,4.99960458132278,-12.066365480422974,0.7352507323097612,"Joc Pederson",11899,592626
"Jose Trevino","NYY",55,168,4,15,15,0,0.047619047,0.13095238,0.101910828,0.221374045,0.210191082,0.257485029,0.31210191,0.25194056305342805,0.279,55.378870287832555,-1.325909633655101,-10.30810344074684,11.746073424816132,0.7188573310760613,"Jose Trevino",16725,624431
"Ramón Urías","BAL",116,396,4,45,42,3,0.068181818,0.255050505,0.111111112,0.35546875,0.263888888,0.328282828,0.375,0.3104307246629638,0.281,98.53620912589554,0.32177307503297925,-0.37278217667232116,-6.200075268745422,0.7010279590669907,"Ramon Urias",18795,602104
"Travis d'Arnaud","ATL",74,292,11,31,39,0,0.071917808,0.229452054,0.172284644,0.257894736,0.224719101,0.287671232,0.397003745,0.2971823607405571,0.326,83.56450770173622,-1.251578712835908,-7.197019066808973,4.292282342910767,0.6996638486544333,"Travis d'Arnaud",7739,518595
"Shea Langeliers","OAK",135,490,22,52,63,3,0.069387755,0.291836734,0.207589286,0.245614035,0.205357142,0.26789366,0.412946428,0.2902981190955614,0.297,85.9206091187636,0.12395636923611164,-8.142369554321307,-1.7261402606964111,0.6943809778876551,"Shea Langeliers",25816,669127
"Miguel Amaya","CHC",53,156,5,17,18,0,0.076923076,0.256410256,0.145038167,0.264367816,0.213740458,0.329032258,0.358778625,0.31032650970643566,0.332,96.13482011238278,-0.29066222067922354,-1.0376487451418277,2.6673237085342407,0.6910463022952134,"Miguel Amaya",21693,665804
"Jorge Mateo","BAL",116,350,7,58,34,32,0.062857142,0.234285714,0.122641509,0.267241379,0.216981132,0.26744186,0.339622641,0.2651500433336857,0.289,67.15117636644993,6.138909660745412,-7.637005010304559,2.3991153240203857,0.6765793851957304,"Jorge Mateo",17273,622761
"Christian Encarnacion-Strand","CIN",63,241,13,29,37,2,0.058091286,0.286307053,0.207207207,0.335714285,0.27027027,0.327800829,0.477477477,0.34619793431887486,0.346,111.11358649798069,-0.020649217534810305,3.297452798927382,-4.794426299631596,0.6672508234104995,"Christian Encarnacion-Strand",30011,687952
"Patrick Wisdom","CHC",97,302,23,43,46,4,0.099337748,0.367549668,0.29477612,0.237037037,0.20522388,0.289036544,0.5,0.33302526497761675,0.339,111.35170643449969,-0.2726843827404082,3.974357581402031,-7.59083878993988,0.6625711837734679,"Patrick Wisdom",13602,621550
"Tyler O'Neill","STL",72,266,9,27,21,5,0.105263157,0.251879699,0.172268908,0.283950617,0.231092436,0.312030075,0.403361344,0.31269165268517973,0.334,96.63680559527809,-0.24798686243593693,-1.356273421635878,-1.1942421197891235,0.6468960357016086,"Tyler O'Neill",15711,641933
"Miguel Rojas","LAD",125,423,5,49,31,8,0.061465721,0.113475177,0.085714286,0.255192878,0.236363636,0.289786223,0.322077922,0.2710404943966809,0.288,68.94635426938943,-0.3896044697612524,-16.66274666725444,8.770299911499023,0.6461392579830725,"Miguel Rojas",7802,500743
"Wilyer Abreu","BOS",28,85,2,10,14,3,0.105882352,0.270588235,0.157894737,0.431372549,0.315789473,0.388235294,0.47368421,0.3747585051199969,0.357,134.7483527405305,-0.2983627221547067,3.2406793496207484,0.1645326316356659,0.6307179063965049,"Wilyer Abreu",23772,677800
"Masataka Yoshida","BOS",140,580,15,71,72,8,0.058620689,0.139655172,0.156424581,0.316027088,0.288640595,0.337931034,0.445065176,0.33851500636544724,0.325,109.62718931419822,-1.9337625443004072,4.756760701261838,-18.52262020111084,0.6140326589009838,"Masataka Yoshida",31837,807799
"Austin Slater","SFG",89,207,5,24,20,2,0.096618357,0.280193236,0.12972973,0.368852459,0.27027027,0.347826086,0.4,0.3302208490417775,0.338,108.8900033035664,-1.384413710795343,0.89535466881444,-1.7901011109352112,0.6121089632106878,"Austin Slater",16153,596103
"Endy Rodríguez","PIT",57,204,3,27,13,0,0.083333333,0.240196078,0.107526882,0.281481481,0.220430107,0.284313725,0.327956989,0.2709816556935217,0.294,64.59856682862703,0.6610994292423129,-8.285736423315427,7.486140966415405,0.6114329666340965,"Endy Rodriguez",25332,682848
"Garrett Hampson","MIA",98,252,3,30,23,5,0.091269841,0.265873015,0.104072398,0.379084967,0.276018099,0.34939759,0.380090497,0.3229085015484607,0.291,99.3740613645086,1.4880985668860376,1.2926867793487054,-3.8412793278694153,0.5996547878633456,"Garrett Hampson",19262,641658
"Alex Call","WSN",128,439,8,43,38,9,0.120728929,0.177676537,0.106666666,0.230240549,0.2,0.307339449,0.306666666,0.280149260108624,0.296,73.710887600171,-0.5810660631395876,-14.878526431470291,5.840050429105759,0.5860692317968909,"Alex Call",19296,669743
"Ernie Clement","TOR",30,52,1,7,10,1,0.019230769,0.076923076,0.12,0.391304347,0.38,0.384615384,0.5,0.3775616872769136,0.325,143.79670749924705,0.5407223613001406,3.269558040243585,0.8073048889636993,0.5846551874093616,"Ernie Clement",20352,676391
"Byron Buxton","MIN",85,347,17,49,42,9,0.100864553,0.314121037,0.230263158,0.252747252,0.207236842,0.293948126,0.4375,0.3111950437227885,0.316,97.128049320727,3.7782362238503993,2.5841408096883716,-8.641975402832031,0.5845403389429285,"Byron Buxton",14161,621439
"Alex Kirilloff","MIN",88,319,11,35,41,1,0.087774294,0.250783699,0.174377224,0.336787564,0.270462633,0.347962382,0.444839857,0.34284535518982123,0.334,119.06557395768937,-1.904290957376361,5.383118054221707,-10.525885105133057,0.5798774954895665,"Alex Kirilloff",20325,666135
"Brenton Doyle","COL",126,431,10,48,48,22,0.051044083,0.350348027,0.140350877,0.294605809,0.203007518,0.25,0.343358395,0.2573041712569299,0.258,44.85420964801586,3.1590317022055387,-26.28573336100144,17.442233204841614,0.5784071624462499,"Brenton Doyle",25479,686668
"Ildemaro Vargas","WSN",86,286,4,32,31,1,0.066433566,0.069930069,0.110687023,0.259414225,0.251908396,0.303886925,0.362595419,0.2924042122945347,0.303,81.926413608892,0.33205245016142726,-6.071615883936204,2.1197997331619263,0.5749232737613956,"Ildemaro Vargas",13324,545121
"Nick Fortes","MIA",108,323,6,33,26,4,0.052631578,0.182662538,0.095238095,0.233766233,0.204081632,0.2625,0.299319727,0.2506443154066801,0.262,50.92929456815938,0.12831767834722996,-19.507241863149975,14.274269580841064,0.5725282380116816,"Nick Fortes",21538,663743
"Noelvi Marte","CIN",35,123,3,15,15,6,0.06504065,0.203252032,0.140350877,0.38372093,0.315789473,0.365853658,0.45614035,0.35738045849451205,0.34,118.61017373997097,-0.17711897613480687,2.6586705683485277,-1.1973803341388702,0.5624490314520031,"Noelvi Marte",26517,682622
"Randal Grichuk","- - -",118,471,16,65,44,2,0.061571125,0.203821656,0.19124424,0.308641975,0.267281105,0.320594479,0.458525345,0.3326977424021723,0.323,101.33034908538536,-1.6939792539924383,-0.7443707903469177,-9.746542185544968,0.5574176283292305,"Randal Grichuk",10243,545341
"Dominic Fletcher","ARI",28,102,2,10,14,0,0.06862745,0.215686274,0.139784947,0.376811594,0.301075268,0.35,0.440860215,0.3396162914507317,0.263,111.56731079183402,-1.091472095809877,0.3702036280100496,1.7521150410175323,0.5572156297744154,"Dominic Fletcher",26149,666150
"Pablo Reyes","BOS",64,185,2,27,20,7,0.075675675,0.113513513,0.089820359,0.315068493,0.287425149,0.338797814,0.377245508,0.31474610169728595,0.31,93.15244048606979,0.7653787764720619,-0.752510602800339,-0.027160286903381348,0.5559514580992223,"Pablo Reyes",16357,622569
"Eloy Jiménez","CHW",120,489,18,50,64,0,0.061349693,0.190184049,0.168859649,0.305475504,0.271929824,0.316973415,0.440789473,0.32472702499777384,0.314,105.32653919276933,-1.2697298899292946,1.8512183374979427,-13.099214315414429,0.5533966677571642,"Eloy Jimenez",17484,650391
"Seby Zavala","- - -",73,193,7,17,18,1,0.062176165,0.3626943,0.142857143,0.23,0.171428571,0.230366492,0.314285714,0.2386112874715116,0.246,45.02973393681039,-0.8075863062404096,-13.481241091462422,12.340365648269653,0.5467016958537053,"Seby Zavala",18887,664874
"Luis García Jr.","WSN",122,482,9,61,50,9,0.056016597,0.124481327,0.118568233,0.285714285,0.266219239,0.303534303,0.384787472,0.29678483083844187,0.308,84.86311095668994,-0.424664462916553,-9.463284365986949,-1.5144000053405762,0.5383833011004869,"Luis Garcia Jr.",20391,671277
"Manuel Margot","TBR",99,336,4,39,38,9,0.053571428,0.163690476,0.112540193,0.305882352,0.263665594,0.309523809,0.376205787,0.2992754883709408,0.301,92.22253135781547,-2.0842930721119046,-5.215488141502126,-0.9793927222490311,0.5331950693333529,"Manuel Margot",14712,622534
"Andruw Monasterio","MIL",92,315,3,38,27,7,0.088888888,0.209523809,0.088652482,0.325581395,0.258865248,0.33015873,0.34751773,0.30221148880701215,0.308,87.76119425733083,-0.6166051188483834,-5.392646195182561,0.02346867322921753,0.5318416181299139,"Andruw Monasterio",19455,655316
"Gabriel Arias","CLE",122,345,10,36,26,3,0.08115942,0.327536231,0.142857143,0.29015544,0.209523809,0.275362318,0.352380952,0.2756309265675752,0.304,73.04212849824667,0.48367018159478903,-10.660231510431132,4.12519621104002,0.5301042843087438,"Gabriel Arias",22563,672356
"Isiah Kiner-Falefa","NYY",115,361,6,39,37,14,0.077562326,0.193905817,0.098159509,0.288537549,0.242331288,0.305555555,0.340490797,0.2864835105008549,0.295,79.32134432795506,0.017904299777001143,-8.926719551363107,1.6946969032287598,0.515408785812573,"Isiah Kiner-Falefa",16512,643396
"Paul DeJong","- - -",112,400,14,41,38,4,0.0525,0.3025,0.147849462,0.263598326,0.206989247,0.2575,0.354838709,0.2664926388859749,0.278,65.33854438764061,-2.1243389728479087,-18.985404096517925,10.446980655193329,0.5054407038318545,"Paul DeJong",18015,657557
"Reese McGuire","BOS",72,206,1,15,16,2,0.053398058,0.257281553,0.090909091,0.365671641,0.267379679,0.31,0.35828877,0.29325176775455475,0.242,78.25424648520143,-1.318494625389576,-6.68602189718135,4.621126219630241,0.49972537254855254,"Reese McGuire",15674,624512
"Gio Urshela","LAA",62,228,2,22,24,3,0.043859649,0.157894736,0.074766355,0.346368715,0.29906542,0.328947368,0.373831775,0.306958834068817,0.289,91.75703770699135,-0.36342112720012665,-2.615329618313648,-0.22406096756458282,0.4978533908588749,"Gio Urshela",10681,570482
"Dylan Moore","SEA",67,165,7,18,19,7,0.096969696,0.339393939,0.220689655,0.280487804,0.206896551,0.303030303,0.427586206,0.3169868931625829,0.317,106.81555121463855,-0.12688328512012959,1.2205817607007512,-2.0540875792503357,0.4820752500826405,"Dylan Moore",18042,664238
"Sean Bouchard","COL",21,43,4,11,7,0,0.093023255,0.325581395,0.368421053,0.38095238,0.315789473,0.372093023,0.684210526,0.43215670142062873,0.372,162.0725787985757,-0.7661200305446982,2.5405183469325108,0.6651225090026855,0.4653455812543589,"Sean Bouchard",21270,656248
"Tim Locastro","NYM",43,67,2,13,3,6,0.044776119,0.328358208,0.160714285,0.34375,0.232142857,0.338461538,0.392857142,0.32682320429728584,0.315,108.16727934804287,1.4378355802036822,2.115743442352937,0.09859848022460938,0.44780944901108205,"Tim Locastro",15124,641796
"Matt Thaiss","LAA",95,307,9,32,31,2,0.117263843,0.270358306,0.125954198,0.2716763,0.213740458,0.319218241,0.339694656,0.29541195276515936,0.331,83.75364117350318,-1.9028456462547183,-7.879071401775832,1.8041419982910156,0.44581984035885114,"Matt Thaiss",19318,642136
"Cristian Pache","PHI",48,95,2,12,11,2,0.105263157,0.284210526,0.178571428,0.327272727,0.238095238,0.319148936,0.416666666,0.3198700661354877,0.315,99.38061801698227,-0.07904478721320629,-0.15194027246817154,1.329971045255661,0.43933709781852587,"Cristian Pache",19948,665506
"Christian Bethancourt","TBR",104,332,11,49,33,1,0.039156626,0.274096385,0.155555555,0.277777777,0.225396825,0.253776435,0.38095238,0.2713703585175229,0.266,72.88087418977682,-1.2464976659975946,-12.034632054689709,5.030592143535614,0.438806165870478,"Christian Bethancourt",10028,542194
"Tyler Heineman","- - -",22,47,0,5,3,1,0.170212765,0.170212765,0.078947368,0.3,0.236842105,0.382978723,0.315789473,0.3251831975389034,0.333,106.90634993917132,0.540078841149807,0.8838045064656257,1.8501784652471542,0.43324632731387897,"Tyler Heineman",13897,623168
"Adam Frazier","BAL",141,455,13,59,60,11,0.07032967,0.149450549,0.155339805,0.258258258,0.240291262,0.3,0.395631067,0.3024059746000502,0.301,92.97407895874062,1.4136259513907135,-2.4168014873072687,-8.872182726860046,0.4328459534518515,"Adam Frazier",15223,624428
"Corey Julks","HOU",93,323,6,35,33,15,0.068111455,0.232198142,0.107382551,0.305936073,0.244966442,0.297213622,0.352348993,0.28559610330652524,0.295,80.24945799142914,1.1690687239170074,-6.474815824982846,-0.2821507453918457,0.43261513664886175,"Corey Julks",20311,667452
"Riley Adams","WSN",44,158,4,8,21,0,0.069620253,0.284810126,0.202797203,0.368421052,0.272727272,0.331210191,0.475524475,0.3444630199936545,0.281,116.8258144508497,0.007298483047634363,3.300752772845162,-4.394286967813969,0.42627083150069867,"Riley Adams",19864,656180
"Luke Maile","CIN",78,199,6,17,25,2,0.070351758,0.246231155,0.156424581,0.29032258,0.234636871,0.308080808,0.391061452,0.3069737827537036,0.315,84.81833601759445,-0.8213148745708168,-4.564065651624071,2.04813289642334,0.4233437404349799,"Luke Maile",13355,571912
"Edward Olivares","KCR",107,385,12,47,36,11,0.057142857,0.166233766,0.189265537,0.289285714,0.262711864,0.316883116,0.451977401,0.32886485817531746,0.338,104.25828861434789,0.4111643033102155,2.37555740838479,-11.368741512298584,0.42199967322108034,"Edward Olivares",19698,658668
"Andrew Vaughn","CHW",152,615,21,67,80,0,0.058536585,0.209756097,0.171378091,0.299043062,0.25795053,0.313821138,0.429328621,0.32138382700400625,0.319,103.00929538204373,-4.481715755537152,-2.264170392289061,-14.637467622756958,0.42122952505507993,"Andrew Vaughn",26197,683734
"Amed Rosario","- - -",142,545,6,70,58,15,0.053211009,0.181651376,0.115686274,0.31372549,0.262745098,0.304587155,0.378431372,0.2970086388631698,0.305,87.44055910256837,0.5824120207689703,-7.659145102895764,-6.872783571481705,0.41278913494723535,"Amed Rosario",15518,642708
"Garrett Cooper","- - -",123,457,17,42,61,0,0.067833698,0.288840262,0.168246445,0.323636363,0.251184834,0.304157549,0.419431279,0.3125355818861162,0.318,94.2632771928222,-2.5252885767258704,-5.7731577235538145,-5.6228466629981995,0.41196768156590646,"Garrett Cooper",15279,643265
