Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Jacob Barnes","WSN",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jacob Barnes",12323,606930
"Seth Lugo","KCR",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Seth Lugo",12447,607625
"Blake Treinen","LAD",50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blake Treinen",12572,595014
"Nick Ramirez","LAD",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Ramirez",12575,598286
"Adrian Houser","NYM",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adrian Houser",12718,605288
"Nick Martinez","CIN",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Martinez",12730,607259
"Rafael Montero","HOU",41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rafael Montero",12760,606160
"Chris Devenski","TBR",19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Devenski",12763,606965
"Sonny Gray","STL",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sonny Gray",12768,543243
"John Brebbia","- - -",59,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John Brebbia",12777,605154
"Burch Smith","- - -",50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Burch Smith",12784,572143
"Michael Kelly","OAK",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Kelly",12791,547184
"Mike Clevinger","CHW",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mike Clevinger",12808,605182
"Andrew Kittredge","STL",74,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Kittredge",12828,552640
"Shawn Armstrong","- - -",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Shawn Armstrong",12857,542888
"Matt Barnes","WSN",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Barnes",12863,598264
"Tyler Anderson","LAA",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Anderson",12880,542881
"Joe Musgrove","SDP",19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Musgrove",12970,605397
"Joe Ross","MIL",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Ross",12972,605452
"Andrew Chafin","- - -",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Chafin",12988,605177
"Colten Brewer","CHC",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Colten Brewer",12997,605155
"Yu Darvish","SDP",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yu Darvish",13074,506433
"Gerrit Cole","NYY",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gerrit Cole",13125,543037
"Derek Law","WSN",75,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Derek Law",13133,571882
"Eduardo Rodriguez","ARI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Eduardo Rodriguez",13164,593958
"Jordan Weems","WSN",41,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Weems",13190,607179
"Ross Stripling","OAK",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ross Stripling",13273,548389
"Matt Carasiti","COL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Carasiti",13276,571539
"Danny Coulombe","BAL",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Danny Coulombe",13293,543056
"Hoby Milner","MIL",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hoby Milner",13346,571948
"Steven Matz","STL",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steven Matz",13361,571927
"Dylan Floro","- - -",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dylan Floro",13394,571670
"Matt Koch","COL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Koch",13420,571863
"Marcus Stroman","NYY",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Marcus Stroman",13431,573186
"Pierce Johnson","ATL",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pierce Johnson",13435,572955
"Taylor Rogers","SFG",64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Taylor Rogers",13449,573124
"Lucas Sims","- - -",58,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Lucas Sims",13470,608371
"Matt Bowman","- - -",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Bowman",13528,621199
"Blake Snell","SFG",20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Blake Snell",13543,605483
"Steven Okert","MIN",44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Steven Okert",13580,595345
"Carl Edwards Jr.","SDP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carl Edwards Jr.",13607,605218
"Jakob Junis","- - -",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jakob Junis",13619,596001
"Clay Holmes","NYY",67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Clay Holmes",13649,605280
"Tayler Scott","HOU",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tayler Scott",13652,605463
"Max Fried","ATL",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Max Fried",13743,608331
"Tyler Duffey","KCR",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Duffey",13758,608648
"Chris Stratton","KCR",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Stratton",13761,608717
"Dominic Leone","CHW",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dominic Leone",13763,608678
"JT Chargois","- - -",36,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"JT Chargois",13767,608638
"Zach Eflin","- - -",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zach Eflin",13774,621107
"Alex Wood","OAK",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alex Wood",13781,622072
"Matt Strahm","PHI",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matt Strahm",13799,621381
"Austin Adams","OAK",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Adams",13801,613534
"Paul Sewald","ARI",42,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Sewald",13892,623149
"Chris Flexen","CHW",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chris Flexen",13896,623167
"Brent Suter","CIN",47,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brent Suter",13942,608718
"Michael Wacha","KCR",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Wacha",14078,608379
"Kevin Gausman","TOR",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Gausman",14107,592332
"José Berríos","TOR",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Berrios",14168,621244
"Josh Hader","HOU",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Josh Hader",14212,623352
"Wandy Peralta","SDP",46,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wandy Peralta",14295,593974
"Frankie Montas","- - -",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Frankie Montas",14309,593423
"Joel Payamps","MIL",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joel Payamps",14332,606303
"Ty Blach","COL",20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ty Blach",14361,621389
"Tyler Glasnow","LAD",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Glasnow",14374,607192
"Amir Garrett","LAA",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Amir Garrett",14375,607237
"Yunior Marte","PHI",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yunior Marte",14416,628708
"Jackson Stephens","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jackson Stephens",14420,623451
"Thyago Vieira","- - -",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Thyago Vieira",14510,600986
"José Leclerc","TEX",64,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Leclerc",14524,600917
"Jorge López","- - -",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jorge Lopez",14527,605347
"Carlos Estévez","- - -",54,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carlos Estevez",14542,608032
"José Ruiz","PHI",52,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Ruiz",14552,614179
"Anthony Banda","LAD",48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Anthony Banda",14706,607455
"Edwin Díaz","NYM",55,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Edwin Diaz",14710,621242
"Paul Blackburn","- - -",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Paul Blackburn",14739,621112
"Wes Parsons","- - -",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wes Parsons",14764,641149
"Emilio Pagán","CIN",38,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Emilio Pagan",14771,641941
"Buck Farmer","CIN",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Buck Farmer",14814,571656
"Michael Lorenzen","- - -",26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Lorenzen",14843,547179
"Joe Mantiply","ARI",75,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Mantiply",14857,573009
"Sam Moll","CIN",48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sam Moll",14874,594580
"Jon Gray","TEX",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jon Gray",14916,592351
"Ben Lively","CLE",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ben Lively",14932,594902
"Chad Kuhl","CHW",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chad Kuhl",14975,641771
"Giovanny Gallegos","STL",21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Giovanny Gallegos",14986,606149
"Scott Barlow","CLE",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Scott Barlow",14993,605130
"Kyle Finnegan","WSN",65,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Finnegan",15009,640448
"Germán Márquez","COL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"German Marquez",15038,608566
"Tim Mayza","- - -",50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tim Mayza",15042,641835
"Austin Voth","SEA",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Voth",15047,608723
"Yency Almonte","CHC",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yency Almonte",15068,622075
"Rob Zastryzny","MIL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Rob Zastryzny",15094,642239
"Ben Heller","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ben Heller",15100,621294
"Justin Topa","MIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Topa",15145,623437
"Alan Busenitz","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Alan Busenitz",15239,641427
"Cole Sulser","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cole Sulser",15256,642121
"Adam Cimber","LAA",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adam Cimber",15288,643256
"Austin Pruitt","TEX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Pruitt",15290,643493
"Kevin Herget","MIL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kevin Herget",15369,643361
"Andrew Heaney","TEX",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Andrew Heaney",15423,571760
"Matthew Boyd","CLE",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Matthew Boyd",15440,571510
"Nick Pivetta","BOS",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Pivetta",15454,601713
"Marco Gonzales","PIT",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Marco Gonzales",15467,594835
"Antonio Senzatela","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Antonio Senzatela",15488,622608
"Hunter Harvey","- - -",49,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Hunter Harvey",15507,640451
"Tyler Rogers","SFG",77,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Rogers",15541,643511
"Mark Leiter Jr.","- - -",60,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mark Leiter Jr.",15551,643410
"Chad Green","TOR",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Chad Green",15552,643338
"Miguel Castro","ARI",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Miguel Castro",15684,612434
"Brad Keller","- - -",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brad Keller",15734,641745
"Joe Jiménez","ATL",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Joe Jimenez",15761,641729
"Devin Williams","MIL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Devin Williams",15816,642207
"Zack Littell","TBR",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Zack Littell",15823,641793
"Kent Emanuel","MIA",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kent Emanuel",15849,592288
"Wander Suero","HOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Wander Suero",15855,593833
"Sean Manaea","NYM",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sean Manaea",15873,640455
"Luis Severino","NYM",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis Severino",15890,622663
"Ryne Stanek","- - -",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryne Stanek",15947,592773
"Brady Feigl","PIT",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brady Feigl",15968,621399
"Cam Booser","BOS",43,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cam Booser",16061,592155
"Nick Burdi","NYY",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nick Burdi",16074,595897
"Jordan Romano","TOR",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Romano",16122,605447
"John Curtiss","COL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John Curtiss",16128,595928
"Brandon Leibrandt","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brandon Leibrandt",16135,605335
"Carlos Rodón","NYY",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Carlos Rodon",16137,607074
"Aaron Nola","PHI",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Nola",16149,605400
"Justin Anderson","CHW",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Anderson",16201,605121
"Spencer Turnbull","PHI",17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Spencer Turnbull",16207,605513
"Tejay Antone","CIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tejay Antone",16233,622088
"Kyle Freeland","COL",22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Kyle Freeland",16256,607536
"Aaron Bummer","ATL",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Aaron Bummer",16258,607481
"John Means","BAL",4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"John Means",16269,607644
"Jesus Tinoco","- - -",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jesus Tinoco",16300,622786
"Gerardo Reyes","OAK",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gerardo Reyes",16306,622103
"Ricardo Pinto","PHI",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ricardo Pinto",16318,620982
"Ryan Borucki","PIT",14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Borucki",16350,621366
"Tyler Mahle","TEX",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Mahle",16358,641816
"Reynaldo López","ATL",26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reynaldo Lopez",16400,625643
"Yonny Chirinos","MIA",6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Yonny Chirinos",16401,630023
"Victor González","NYY",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Victor Gonzalez",16408,624647
"Scott Blewett","MIN",12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Scott Blewett",16427,656240
"Brent Honeywell","- - -",20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brent Honeywell",16466,641703
"Ryan Yarbrough","- - -",44,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Yarbrough",16502,642232
"Dan Altavilla","KCR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dan Altavilla",16507,656186
"Jordan Montgomery","ARI",25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jordan Montgomery",16511,656756
"Austin Gomber","COL",30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Gomber",16561,596295
"Erik Swanson","TOR",45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erik Swanson",16587,657024
"Bryan Abreu","HOU",78,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Bryan Abreu",16609,650556
"J.P. Feyereisen","LAD",10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"J.P. Feyereisen",16610,656420
"Ryan Thompson","ARI",67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Thompson",16647,657044
"Julian Merryweather","CHC",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Julian Merryweather",16703,657240
"Brock Stewart","MIN",16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brock Stewart",16727,592779
"Vinny Nittoli","- - -",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Vinny Nittoli",16754,657697
"Tim Hill","- - -",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tim Hill",16814,657612
"Brennan Bernardino","BOS",57,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Brennan Bernardino",16835,657514
"Reed Garrett","NYM",53,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Reed Garrett",16866,657585
"Luke Weaver","NYY",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luke Weaver",16918,596133
"Touki Toussaint","CHW",11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Touki Toussaint",16929,657053
"Elieser Hernández","- - -",9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Elieser Hernandez",16933,622694
"Luis F. Ortiz","PHI",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Luis F. Ortiz",16942,656814
"Sean Newcomb","OAK",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sean Newcomb",16943,656794
"Grant Holmes","ATL",26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Grant Holmes",16944,656550
"Trevor Williams","WSN",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Williams",16977,592866
"Tyler Beede","CLE",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Beede",16981,595881
"Tanner Banks","- - -",63,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Banks",16990,621383
"Sean Reid-Foley","NYM",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Sean Reid-Foley",17034,656887
"Pablo López","MIN",32,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Pablo Lopez",17085,641154
"Austin Davis","SDP",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Austin Davis",17117,656354
"Raisel Iglesias","ATL",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Raisel Iglesias",17130,628452
"Domingo Germán","PIT",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Domingo German",17149,593334
"Gabe Speier","SEA",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Gabe Speier",17170,642100
"Dinelson Lamet","LAD",3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dinelson Lamet",17186,659275
"Jalen Beeks","- - -",71,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jalen Beeks",17192,656222
"Ranger Suárez","PHI",27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ranger Suarez",17277,624133
"Michael Kopech","- - -",67,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Michael Kopech",17282,656629
"Framber Valdez","HOU",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Framber Valdez",17295,664285
"Emmanuel Ramirez","MIA",15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Emmanuel Ramirez",17304,642629
"Justin Steele","CHC",24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Steele",17312,657006
"Erick Fedde","- - -",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Erick Fedde",17425,607200
"Jeff Hoffman","PHI",68,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeff Hoffman",17432,656546
"Jonathan Hernández","- - -",29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jonathan Hernandez",17464,642546
"Jack Flaherty","- - -",28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jack Flaherty",17479,656427
"Daniel Duarte","MIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Daniel Duarte",17480,650960
"Génesis Cabrera","TOR",69,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Genesis Cabrera",17490,650893
"Diego Castillo","MIN",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Diego Castillo",17496,650895
"Ryan Burr","TOR",34,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ryan Burr",17536,621114
"Jimmy Herget","ATL",8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jimmy Herget",17556,623474
"Tanner Scott","- - -",72,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Scott",17586,656945
"Mitch Keller","PIT",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Mitch Keller",17594,656605
"Cristian Javier","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Cristian Javier",17606,664299
"Tanner Rainey","WSN",50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tanner Rainey",17610,663432
"Justin Lawrence","COL",56,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Justin Lawrence",17639,664875
"Jeffrey Springs","TBR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jeffrey Springs",17677,605488
"Jose Cuas","- - -",13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Cuas",17701,621016
"Trevor Megill","MIL",48,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trevor Megill",17722,656730
"Nabil Crismatt","LAD",5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nabil Crismatt",17732,622503
"Evan Phillips","LAD",61,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Evan Phillips",17734,623465
"Tyler Alexander","TBR",23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Tyler Alexander",17735,641302
"Drew Smith","NYM",19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Drew Smith",17755,622098
"José Alvarado","PHI",66,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Jose Alvarado",17780,621237
"Trey Wingenter","- - -",7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Trey Wingenter",17793,622259
"Dillon Tate","- - -",33,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dillon Tate",17796,622253
"Adbert Alzolay","CHC",18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Adbert Alzolay",17859,640470
"Ian Gibaut","CIN",2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Ian Gibaut",17871,664139
"Nestor Cortes","NYY",31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Nestor Cortes",17874,641482
"Dennis Santana","- - -",62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,"Dennis Santana",17878,642701
